survey_date,survey_file,survey_path,event_date,event_id,days_before,event_volume,event_alongshore_start,event_alongshore_end
2019-11-18,20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-11-26,373,8,11.103273433316252,1373.3621191978457,1379.069117323961
2019-12-15,20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-22,374,7,11.043683544897483,1512.2228251565248,1527.2288535675034
2025-07-14,20250714_00590_00636_0822_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250714_00590_00636_0822_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-07-28,375,14,11.043424806123742,1311.9779051607477,1317.0777782318182
2023-12-13,20231213_00519_00667_1400_NoWaves_Blacks_Solana_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20231213_00519_00667_1400_NoWaves_Blacks_Solana_beach_cliff_ground_cropped_nobeach_noveg.las,2023-12-21,376,8,11.021868720193822,2079.84613369219,2091.616519902367
2018-05-15,20180515_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20180515_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-05-24,377,9,10.960842368561638,1378.4448927594349,1382.535743883811
2019-11-18,20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-11-26,378,8,10.94728872517931,1198.2220624121835,1204.4003706169317
2024-09-24,20240924_00567_00638_2053_Torrey_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240924_00567_00638_2053_Torrey_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2024-10-09,379,15,10.939762364428493,379.2957784635946,381.50669575249776
2018-12-26,20181226_00568_00622_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181226_00568_00622_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-02,380,7,10.916202724163847,891.9076072569005,901.093057275284
2022-11-28,20221128_00567_00768_1706_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221128_00567_00768_1706_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-12-06,381,8,10.899281613119449,379.5652076029219,381.50669575249776
2017-03-01,20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-03-29,382,28,10.88469908601892,1484.465910232626,1506.9661927372215
2017-04-11,20170411_00588_00621_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170411_00588_00621_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-04-20,383,9,10.868458091827051,1646.007092654705,1650.1644707340747
2019-12-15,20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-22,384,7,10.80827339246575,1073.9865387449972,1086.0739074484443
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-04,385,15,10.807901750614864,1430.9649126171134,1439.112069861032
2022-10-05,20221005_00565_00769_2348_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221005_00565_00769_2348_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-10-13,386,8,10.782377560011728,316.70275972783566,317.94424813147634
2019-01-30,20190130_00568_00622_NoWaves_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190130_00568_00622_NoWaves_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-02-12,387,13,10.77629023820992,1836.715789718088,1840.9956307066604
2024-11-12,20241112_00589_00637_1216_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20241112_00589_00637_1216_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2024-11-19,388,7,10.774533218568358,605.9360876642168,608.2104982221499
2022-09-13,20220913_00567_00769_0423_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20220913_00567_00769_0423_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-09-26,389,13,10.77447784025295,1318.756301278714,1320.6827265326865
2024-10-21,20241021_00567_00637_1858_Torrey_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20241021_00567_00637_1858_Torrey_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2024-11-04,390,14,10.748569006466848,1370.7291659791954,1375.0797285046428
2017-04-11,20170411_00588_00621_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170411_00588_00621_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-04-20,391,9,10.744343634868798,1371.0080463904887,1375.8834600411355
2019-11-12,20191112_00519_00636_NoWaves_Blacks_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191112_00519_00636_NoWaves_Blacks_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-11-22,392,10,10.737831132711849,1746.9844083958303,1757.5311668217182
2022-11-28,20221128_00567_00768_1706_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221128_00567_00768_1706_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-12-06,393,8,10.723008080967888,1320.911829884164,1322.575347563252
2025-10-27,20251027_00590_00636_1857_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20251027_00590_00636_1857_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-11-05,394,9,10.69472773061846,144.17562829190865,174.77111854683608
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-04,395,15,10.693124948477717,788.4186196387745,799.3339895247482
2025-10-08,20251008_00590_00636_1536_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20251008_00590_00636_1536_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-10-17,396,9,10.691357196604484,1346.2805324448273,1347.4459985122085
2024-11-04,20241104_00590_00636_1522_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20241104_00590_00636_1522_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2024-11-12,397,8,10.66390752098612,870.3742754301056,878.93673497485
2020-03-19,20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-04-08,398,20,10.662793760647189,814.6292993412353,818.6629465608858
2020-07-23,20200723_00518_00638_0458_NoWaves_BlacksTorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200723_00518_00638_0458_NoWaves_BlacksTorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-08-05,399,13,10.62647815778478,1832.0329598812384,1835.3361762408167
2019-02-06,20190206_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190206_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-02-15,400,9,10.600916005745058,882.3872792213224,889.0902832290158
2018-12-10,20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-12-18,401,8,10.600475861592614,1659.0402551693842,1666.4620091635734
2019-11-18,20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-11-26,402,8,10.594965749873406,846.417209118139,860.9600044218823
2020-03-19,20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-04-02,403,14,10.58865409376623,1367.5079959807915,1370.5768014858477
2022-07-01,20220701_00567_00770_0459_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20220701_00567_00770_0459_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-07-12,404,11,10.58613042482138,841.1746485731564,842.4125879248604
2023-02-21,20230221_00567_00612_1358_NoWaves_Torrey_DelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230221_00567_00612_1358_NoWaves_Torrey_DelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2023-03-06,405,13,10.584356233609146,1904.524046140723,1909.271447524894
2025-10-27,20251027_00590_00636_1857_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20251027_00590_00636_1857_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-11-05,406,9,10.56454275546684,865.2688183169812,878.1805453011766
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-04,407,15,10.549063811050402,1465.0992675614543,1477.1103382725269
2019-12-15,20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-22,408,7,10.526738806716788,78.08042554138228,84.14642196102068
2019-01-07,20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-14,409,7,10.521933403992389,1261.2938172481954,1268.2943125888703
2020-04-16,20200416_00568_00636_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200416_00568_00636_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2020-04-23,410,7,10.512576921770584,955.652764395345,970.781319790054
2017-12-21,20171221_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20171221_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-01-05,411,15,10.498770672318324,676.822291128803,684.0170553843491
2024-01-19,20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-29,412,10,10.474380786611883,1406.8435832043178,1415.11302271951
2024-01-19,20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-29,413,10,10.460682411419642,764.7125289952382,775.4454718809575
2020-11-18,20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-12-17,414,29,10.45591184245288,106.77338282205164,117.50043748877944
2024-01-19,20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-29,415,10,10.453983291085752,1434.9992254576646,1443.0870073069818
2025-04-08,20250408_00590_00638_1517_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250408_00590_00638_1517_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-04-21,416,13,10.445923937046803,1638.2767987921834,1648.1943161492236
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-09,417,20,10.428816023844352,357.15441875206307,365.0616179904901
2024-11-04,20241104_00590_00636_1522_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20241104_00590_00636_1522_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2024-11-12,418,8,10.42620974737918,1243.4426020942628,1247.296420238912
2025-01-14,20250114_00589_00637_1548_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250114_00589_00637_1548_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-01-28,419,14,10.419732508269137,939.3871211041696,948.1817551599815
2024-11-04,20241104_00590_00636_1522_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20241104_00590_00636_1522_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2024-11-12,420,8,10.37928064199504,884.1387134729885,909.0715247243644
2017-04-11,20170411_00588_00621_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170411_00588_00621_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-04-20,421,9,10.369483892966716,1567.7058656131849,1571.8090597880073
2023-01-09,20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-20,422,11,10.350953376461463,1081.082282281015,1094.4095819019713
2020-11-18,20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-12-17,423,29,10.342615352361388,2094.376525612548,2104.1326725380495
2022-10-05,20221005_00565_00769_2348_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221005_00565_00769_2348_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-10-13,424,8,10.341842141065024,1582.2731527513824,1583.5413649627008
2023-12-21,20231221_00581_00684_1033_NoWaves_DelMar_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20231221_00581_00684_1033_NoWaves_DelMar_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2023-12-28,425,7,10.340421929516705,731.8619052916765,745.5830654548481
